name,address,dong,latitude,longitude,category
한살림생협,서울특별시 강남구 언주로 314,역삼2동,37.4959243116612,127.046604650858,유기농식품판매
예전명가푸드시스템,서울특별시 종로구 종로 309-5,창신2동,37.5723723087047,127.011884486614,청과물소매
선일식품,서울특별시 중구 퇴계로56길 43,장충동,37.561879159454,127.005922198869,식료품점
자연그대로,서울특별시 동대문구 휘경로23길 52,이문1동,37.5965686201506,127.066532213328,청과물소매
진광물산,서울특별시 동대문구 고산자로36길 25,제기동,37.579253414987,127.039927615155,식료품점
푸른농장,서울특별시 마포구 월드컵로 235,성산2동,37.565187393384,126.898468863512,청과물소매
성실F&V,서울특별시 강동구 고덕로24길 45,암사1동,37.5525905131326,127.135427881161,청과물소매
서울우유도화상수고객센터,서울특별시 마포구 토정로14길 38,신수동,37.5439131944171,126.931734463181,식료품점
현진유통,서울특별시 관악구 광신길 104,삼성동,37.4637129882942,126.925992473563,식료품점
총각네,서울특별시 노원구 한글비석로 377,중계4동,37.6589201385362,127.073345646231,육류소매
삼보축산,서울특별시 구로구 개봉로11길 66-4,개봉3동,37.488351654297,126.85261476408,육류소매
한국친환경농산물가공생산자협회,서울특별시 서대문구 통일로 189,천연동,37.5702228552087,126.961957057132,청과물소매
남도수산회/두일수산,서울특별시 강서구 발산로 24,발산1동,37.5527841239613,126.818728054496,수산물소매
NH농협,서울특별시 종로구 청와대로 1,청운효자동,37.5866879813694,126.976764894473,청과물소매
물결상사,서울특별시 금천구 독산로24나길 13,시흥4동,37.4559206637157,126.907510765982,식료품점
해청식품,서울특별시 서초구 매헌로 16,양재2동,37.4624616567019,127.036935293321,식료품점
마포정육점,서울특별시 서대문구 서소문로 27,충현동,37.5602736986601,126.964845533717,육류소매
홍장군수산,서울특별시 광진구 뚝섬로 632,자양2동,37.531796568992,127.07970673547,수산물소매
지호수산,서울특별시 금천구 독산로74길 17,독산4동,37.4687580982124,126.903344690588,수산물소매
해인농수산,서울특별시 금천구 독산로32가길 9-10,시흥4동,37.4582761018123,126.90596187465,수산물소매
오계절수산,서울특별시 광진구 뚝섬로58길 88,자양2동,37.5291240147981,127.083642907805,수산물소매
달맞이수산,서울특별시 강남구 강남대로126길 18,논현1동,37.5095351543092,127.024035740802,수산물소매
태양수산,서울특별시 강동구 상암로 42,천호2동,37.5495704553867,127.127868959602,수산물소매
성바오로딸수도회알베리오네센터,서울특별시 강북구 오패산로 184,송중동,37.6181780533647,127.033265177579,청과물소매
우성농산,서울특별시 동작구 성대로16길 68,상도4동,37.4958149937059,126.938685096961,청과물소매
대림유통,서울특별시 은평구 응암로4길 24,응암3동,37.5869510868383,126.917374003162,수산물소매
영진9호,서울특별시 금천구 범안로 1209,독산1동,37.4668179719467,126.896262531894,육류소매
한주에프앤비,서울특별시 강서구 양천로 583,염창동,37.5571060005552,126.86432805766,식료품점
팔도농산,서울특별시 송파구 양재대로 932,가락1동,37.4945258840774,127.108696384278,청과물소매
백두농산,서울특별시 강남구 밤고개로26길 15,세곡동,37.4706803467202,127.105859358553,청과물소매
삼양,서울특별시 동작구 남부순환로269길 24,사당1동,37.4777428934388,126.977856527524,육류소매
예산식품,서울특별시 마포구 백범로2길 39,대흥동,37.5532863481934,126.934984624496,식료품점
마운틴유통,서울특별시 구로구 경인로 110,오류2동,37.4917662260615,126.836912041034,식료품점
선어매장,서울특별시 동대문구 왕산로 214,전농1동,37.584191612425,127.051129904848,식료품점
부림상회,서울특별시 동대문구 경동시장로10길 49-3,제기동,37.5816149998693,127.043361798243,식료품점
창원건어물과일,서울특별시 노원구 동일로180길 41,공릉1동,37.6227143722243,127.07652534875,수산물소매
호간민,서울특별시 강서구 공항대로59다길 33-10,등촌1동,37.5531830862565,126.865847543758,식료품점
소빈하우스,서울특별시 서대문구 포방터2길 67-11,홍은1동,37.5966285349244,126.951341998651,식료품점
중국식품전문점,서울특별시 구로구 구로중앙로14길 26,구로4동,37.493540592291,126.892148895643,식료품점
민속식품,서울특별시 강서구 남부순환로19길 16,발산1동,37.5463775766325,126.822314608481,식료품점
옥당폐백전문본점,서울특별시 강남구 도산대로66길 12,청담동,37.5228914879035,127.044202619035,식료품점
한살림생협,서울특별시 도봉구 도봉로150길 31,방학1동,37.6663699828088,127.044893350668,유기농식품판매
미래식품,서울특별시 서초구 매헌로 16,양재2동,37.4624616567019,127.036935293321,식료품점
호남상회,서울특별시 은평구 증산로3길 12,증산동,37.5814581871659,126.905044879025,식료품점
동부가야농장,서울특별시 광진구 능동로43길 5,중곡1동,37.561046553042,127.081101492108,식료품점
경진고추상회,서울특별시 관악구 원신6길 5,삼성동,37.4675074130227,126.931070471846,식료품점
은성유통,서울특별시 중구 을지로32길 35-2,광희동,37.5648884432511,127.00056211276,식료품점
천지연농산,서울특별시 송파구 양재대로 932,가락1동,37.4945258840774,127.108696384278,청과물소매
석수할인마트,서울특별시 금천구 삼성산길 9,시흥3동,37.4341233815689,126.904505611398,식료품점
토브농산,서울특별시 강남구 언주로30길 57,도곡2동,37.4892992237675,127.054163435442,청과물소매
우리야채,서울특별시 양천구 목동동로 100,신정6동,37.5149720441418,126.86511393091,청과물소매
해선과일야채,서울특별시 중랑구 면목로 465,상봉2동,37.5934773319706,127.086013709056,청과물소매
대원,서울특별시 은평구 불광로 9,대조동,37.6095861396981,126.927364008578,육류소매
23.충청농산,서울특별시 송파구 양재대로 932,가락1동,37.4945258840774,127.108696384278,청과물소매
한살림생협금호매장,서울특별시 성동구 금호로 100,금호1가동,37.5544970170153,127.026154629814,유기농식품판매
한우리축산물판매점,서울특별시 마포구 월드컵북로 502-36,상암동,37.5863055385645,126.881955235307,육류소매
만석지기,서울특별시 구로구 서해안로 2272,오류2동,37.4899053615239,126.83826391728,청과물소매
한남슈퍼정육점,서울특별시 양천구 목동서로 38,목5동,37.5412839889432,126.878486367164,육류소매
경기쌀백화점,서울특별시 송파구 위례성대로22나길 23,오금동,37.5088029533713,127.129813916987,식료품점
형제농산,서울특별시 강북구 삼양로24가길 15,송천동,37.6177686374606,127.022939894841,청과물소매
한살림생협중계매장,서울특별시 노원구 한글비석로15길 15,중계4동,37.6574770888898,127.07431559278,유기농식품판매
제너시스,서울특별시 광진구 천호대로 698,구의2동,37.5491709564134,127.091613720753,육류소매
성은청과,서울특별시 동작구 서달로2길 29,흑석동,37.5014137934802,126.963408063134,청과물소매
싱싱과일야채,서울특별시 성동구 무학봉길 54-1,왕십리2동,37.5604561837012,127.028736967537,청과물소매
농부농산,서울특별시 광진구 용마산로 12,중곡4동,37.5547626170027,127.088772965727,청과물소매
여성민우회생협,서울특별시 마포구 동교로 136,서교동,37.5550352224718,126.91724738438,식료품점
백년손님,서울특별시 성북구 길음로9길 40,길음1동,37.6058405642251,127.02096673116,식료품점
광일상회,서울특별시 강동구 상암로 41,암사1동,37.5501495873825,127.128201728644,청과물소매
민박사정육점,서울특별시 중구 청구로 87-2,다산동,37.560510659897,127.012493909664,육류소매
투미농산물,서울특별시 종로구 사직로8길 42,사직동,37.5737623202282,126.973104070469,청과물소매
라이프루츠,서울특별시 마포구 양화로 157,서교동,37.556682018566,126.922927847689,청과물소매
입장상회농산물,서울특별시 구로구 구로동로22길 17-11,구로4동,37.4897648820364,126.885408615377,청과물소매
청록,서울특별시 중랑구 사가정로 425,면목7동,37.5806741030695,127.091933054921,청과물소매
한샘,서울특별시 노원구 상계로1길 62-57,상계2동,37.6590231898921,127.062441350932,청과물소매
유황농산물,서울특별시 노원구 동일로 1530,상계9동,37.6650607786313,127.058001589213,청과물소매
매일농산물,서울특별시 강서구 방화대로6다길 34,공항동,37.5561732759541,126.818855639218,청과물소매
농산물직판장,서울특별시 광진구 천호대로 808,광장동,37.5448447757503,127.103254217532,청과물소매
싱싱청과,서울특별시 용산구 이촌로 248,이촌1동,37.5193918015837,126.975003537722,청과물소매
자연드림,서울특별시 용산구 이촌로64길 14,이촌1동,37.5205017073519,126.970010801835,식료품점
농산물,서울특별시 양천구 목동남로4길 6-46,신정7동,37.506661307791,126.864787344717,청과물소매
복이네야채청과,서울특별시 구로구 개봉로 17-1,개봉3동,37.487330044441,126.855977409604,청과물소매
희주청과,서울특별시 강남구 언주로 110,개포1동,37.4834551578396,127.053513457799,청과물소매
서울농산,서울특별시 종로구 지봉로 61-1,창신1동,37.5756727155064,127.015429633832,청과물소매
하나야채,서울특별시 강북구 삼양로27길 19,삼각산동,37.6168373729327,127.020380795938,청과물소매
봉일정육점,서울특별시 관악구 은천로 28,은천동,37.4859185601308,126.938361515567,육류소매
홍이청과,서울특별시 양천구 남부순환로56가길 5-1,신월3동,37.5320841279235,126.830165195976,청과물소매
청기농산,서울특별시 관악구 쑥고개로1가길 6,서원동,37.4779143834509,126.938045128553,청과물소매
주안애청과,서울특별시 양천구 신목로5길 9,신정2동,37.5175372819137,126.873298956964,청과물소매
우리청과,서울특별시 관악구 난곡로43길 31,미성동,37.4756700745664,126.914176399633,청과물소매
동글이네과일야채,서울특별시 노원구 동일로 1379,상계6.7동,37.6517934696306,127.060877695043,청과물소매
자연드림생협연대쌍문점,서울특별시 도봉구 도당로 7,쌍문2동,37.6587277238356,127.034745665547,유기농식품판매
한살림생협,서울특별시 동작구 동작대로29길 69,사당2동,37.4884404676726,126.978095245091,유기농식품판매
국일상회,서울특별시 중구 을지로32길 24,광희동,37.5657039869615,127.000041840133,식료품점
청수생약,서울특별시 동대문구 약령중앙로 53,제기동,37.5831773499268,127.037148584456,청과물소매
지리산축산,서울특별시 중랑구 공릉로2라길 15,묵1동,37.6128583220703,127.081313840024,육류소매
유진청과,서울특별시 용산구 이촌로88길 3,이촌1동,37.5180452059222,126.978698439822,청과물소매
다시오고싶은집이명숙양평해장국,서울특별시 강남구 언주로30길 57,도곡2동,37.4892992237675,127.054163435442,식료품점
중앙참기름,서울특별시 중구 마른내로 113,광희동,37.5646536235772,127.00049733406,식료품점
청량수산,서울특별시 동대문구 고산자로36길 33,제기동,37.5793643826627,127.04027715932,수산물소매
태양수산,서울특별시 중구 동호로7길 38,약수동,37.5521866965829,127.010543976739,수산물소매
어진수산,서울특별시 송파구 백제고분로48길 31,방이2동,37.5107677188622,127.116522977619,수산물소매
강건수산,서울특별시 송파구 송파대로32길 8,가락본동,37.4959371815463,127.117851237813,수산물소매
중앙민물수산,서울특별시 영등포구 디지털로37다길 4,대림2동,37.4908258034227,126.898611976622,수산물소매
청춘청과,서울특별시 강북구 도봉로 255,수유1동,37.6311298266091,127.023886604009,청과물소매
장흥수산,서울특별시 금천구 독산로22길 28,시흥4동,37.453408840477,126.90773944423,수산물소매
고흥수산,서울특별시 성북구 화랑로14길 14,월곡2동,37.6041906210077,127.045032050309,수산물소매
보스수산,서울특별시 광진구 동일로56가길 19-3,군자동,37.5549815561004,127.072913885639,수산물소매
의리수산,서울특별시 노원구 덕릉로 662,중계4동,37.6566698440582,127.075934949777,수산물소매
대성수산,서울특별시 강남구 삼성로 212-2,대치2동,37.4957651271123,127.062744559195,수산물소매
정우수산,서울특별시 강서구 초록마을로3길 16,화곡본동,37.5448587450782,126.846441934298,수산물소매
수산시장,서울특별시 강북구 오현로 163,번2동,37.6269938202757,127.037014127692,수산물소매
신도봉야채,서울특별시 도봉구 도당로27길 55,방학1동,37.6698508017379,127.040802032316,청과물소매
천수고기백화점,서울특별시 노원구 상계로23다길 8,상계2동,37.6590038895189,127.06910580346,육류소매
달이네수산,서울특별시 영등포구 여의대방로59나길 6-3,신길1동,37.5151769106825,126.922585779394,수산물소매
지은수산,서울특별시 송파구 송파대로8길 20,장지동,37.4774358939677,127.129668976933,수산물소매
손미수산,서울특별시 동대문구 전농로 118,전농2동,37.575406664616,127.057909454053,수산물소매
고덕과일,서울특별시 강동구 고덕로79길 18,고덕2동,37.5573153165016,127.168502061224,청과물소매
현청과,서울특별시 도봉구 시루봉로17길 36-23,방학2동,37.6696833773578,127.032438743163,청과물소매
이레계란,서울특별시 영등포구 도신로64길 24-2,신길1동,37.5122789905633,126.920003211027,육류소매
도봉대리점,서울특별시 도봉구 노해로46길 42,쌍문3동,37.6490391924448,127.030054911179,식료품점
현대청과,서울특별시 구로구 중앙로1길 18-19,고척1동,37.4994397507724,126.862476488476,청과물소매
대풍유통,서울특별시 금천구 독산로21길 5,시흥1동,37.4535784850354,126.905623416035,수산물소매
태평양중국식품,서울특별시 광진구 자양로 55,자양1동,37.5324996921039,127.084382310373,식료품점
현대정육점,서울특별시 관악구 미성길 27,미성동,37.4746017274453,126.915582450264,육류소매
효성식품,서울특별시 중구 을지로32길 14,을지로동,37.5659482955393,127.000163088979,식료품점
야채,서울특별시 구로구 구로동로26길 11,구로2동,37.4905078436401,126.884888714809,청과물소매
푸른뜰야채,서울특별시 마포구 신수로 80,신수동,37.5486696315414,126.93460896088,청과물소매
힐링스타디움,서울특별시 강북구 인수봉로 245,인수동,37.6406098258819,127.011038030924,식료품점
더마니농산,서울특별시 강남구 도곡로 181,역삼1동,37.492087431479,127.039020257537,청과물소매
경희수산,서울특별시 동대문구 경희대로1길 11,회기동,37.5916278289383,127.051454467306,수산물소매
장수산방,서울특별시 용산구 한강대로62나길 7-4,한강로동,37.5344774392101,126.974208732324,수산물소매
수산시장,서울특별시 양천구 남부순환로 347,신월5동,37.5361937403358,126.828437714256,수산물소매
한림수산,서울특별시 영등포구 도림로 313,신길3동,37.5054569259778,126.901315108541,수산물소매
양대리수산시장,서울특별시 마포구 매봉산로2길 7,상암동,37.5788393168454,126.894746818392,수산물소매
해남수산,서울특별시 송파구 송이로36길 2,장지동,37.4867071680228,127.132026499927,수산물소매
효미역,서울특별시 강남구 광평로 240,수서동,37.4859898552638,127.098801953036,수산물소매
동강상회,서울특별시 종로구 이화장2길 37,이화동,37.5786771988983,127.006231016726,식료품점
한살림서울생협,서울특별시 은평구 진관3로 15-35,진관동,37.6426263102126,126.91743897627,유기농식품판매
미코코리아,서울특별시 송파구 송이로36길 42-11,장지동,37.4837431484547,127.128419869193,식료품점
덕흥상회,서울특별시 영등포구 영신로 145,당산1동,37.5208605641591,126.90086302013,청과물소매
NH농협,서울특별시 중구 후암로 110,회현동,37.5542898342721,126.974027761069,청과물소매
한결에프앤비,서울특별시 강남구 봉은사로6길 38,역삼1동,37.5025358558338,127.027542463964,식료품점
생선나라,서울특별시 중랑구 망우로32길 37,면목2동,37.5921918760781,127.077140435024,수산물소매
영광옥당굴비금천직판장,서울특별시 금천구 독산로24나길 13,시흥4동,37.4559206637157,126.907510765982,수산물소매
태평에프앤비,서울특별시 서초구 전원말안길 2,방배2동,37.4662072109795,126.989125872215,식료품점
호산나식품,서울특별시 영등포구 가마산로79길 19,신길1동,37.5061021506052,126.916540740925,식료품점
아가씨생선가게,서울특별시 관악구 남현길 48,남현동,37.4746476540382,126.976281967593,수산물소매
안동한우축산,서울특별시 구로구 도림로20길 6,구로3동,37.4893566062714,126.891814918715,육류소매
중국식료품,서울특별시 구로구 우마3길 10,가리봉동,37.4814538800899,126.888878853631,식료품점
선화네중국식품,서울특별시 영등포구 신길로39길 35,신길3동,37.5069507573899,126.906937158399,식료품점
아싸아싸중국식품,서울특별시 동작구 서달로 158,흑석동,37.507341655098,126.962262898911,식료품점
형제식육점,서울특별시 강서구 화곡로21길 87,화곡3동,37.544683180691,126.835897992315,육류소매
선민농산,서울특별시 송파구 양재대로 932,가락1동,37.4945258840774,127.108696384278,청과물소매
소문난,서울특별시 관악구 양지길 1,삼성동,37.4720300766025,126.932995793791,청과물소매
브라우니,서울특별시 성북구 삼선교로14길 69-2,삼선동,37.5849318243379,127.01068815495,식료품점
팝콘,서울특별시 광진구 천호대로 662,능동,37.5515821182874,127.088800372143,식료품점
담양축산,서울특별시 성북구 보국문로11길 31,정릉3동,37.6085639866043,127.008291232678,육류소매
예니체리,서울특별시 서대문구 독립문로14길 33,천연동,37.5659838054995,126.961483869149,청과물소매
에덴과수원,서울특별시 동대문구 외대역동로 76-1,휘경1동,37.5950419312054,127.064897983768,청과물소매
오경상회,서울특별시 중구 을지로32길 24,광희동,37.5657039869615,127.000041840133,수산물소매
대은식품,서울특별시 성동구 마장로37길 53-2,마장동,37.5702206550797,127.041617082526,식료품점
바릇수산,서울특별시 도봉구 도당로13가길 19,방학2동,37.6660390187357,127.036328529055,수산물소매
멍청이수산,서울특별시 영등포구 선유로 88,양평1동,37.5217249019158,126.89019374786,수산물소매
미항수산,서울특별시 중랑구 봉화산로 56,중화1동,37.6012914700243,127.080482148798,수산물소매
야채카페,서울특별시 동작구 노들로 674,노량진2동,37.5148116028673,126.937963659637,청과물소매
청춘청과야채,서울특별시 중랑구 망우로 216,상봉2동,37.5938648230613,127.076757413747,청과물소매
양평야채,서울특별시 강동구 구천면로33길 31,천호2동,37.5424719324775,127.129332215445,청과물소매
또순이야채,서울특별시 동작구 동작대로29길 17,사당2동,37.4879781770235,126.98090585682,청과물소매
서면수산,서울특별시 강서구 강서로 242,우장산동,37.5473766583893,126.836750111641,수산물소매
삼화수산,서울특별시 동대문구 경동시장로 18-8,제기동,37.5805243145553,127.041088758454,수산물소매
부자수산마켓,서울특별시 관악구 국회단지2길 19,은천동,37.4867492950749,126.940566028407,수산물소매
"우리동네야채,과일",서울특별시 강북구 노해로17길 16,수유3동,37.6407330596095,127.021494791305,청과물소매
남매야채,서울특별시 강서구 강서로 261,발산1동,37.5491532938976,126.835998224008,청과물소매
에녹농수산물,서울특별시 광진구 긴고랑로13길 15,중곡1동,37.5632419692177,127.0818555504,청과물소매
TIWI,서울특별시 용산구 녹사평대로32길 9,이태원1동,37.5336712695323,126.989392677075,식료품점
우리동네정육점,서울특별시 양천구 목동서로 285,신정6동,37.5218494377341,126.869127593149,육류소매
고흥녹동바다특산물,서울특별시 동대문구 답십리로56길 116,답십리2동,37.5679917090055,127.057991532595,수산물소매
210.청명농산,서울특별시 송파구 양재대로 932,가락1동,37.4945258840774,127.108696384278,청과물소매
협진122호,서울특별시 금천구 범안로 1209,독산1동,37.4668179719467,126.896262531894,육류소매
리원,서울특별시 양천구 목동동로 293,목1동,37.5281659049786,126.875752563272,수산물소매
장수식품,서울특별시 강서구 양천로 72,방화1동,37.5731668844251,126.811693143262,식료품점
온양상회,서울특별시 광진구 긴고랑로10길 24,중곡1동,37.561909996975,127.07974392945,식료품점
샛강유통,서울특별시 서초구 양재대로12길 36,양재2동,37.4586746463738,127.036622154298,청과물소매
한우장한돈,서울특별시 중랑구 중랑역로 124,중화2동,37.6045767728294,127.077723605657,육류소매
내추럴하우스바이올가,서울특별시 강남구 언주로30길 21,도곡2동,37.4888582783868,127.051986567424,유기농식품판매
그린푸드,서울특별시 영등포구 선유동1로 13,양평1동,37.5233393688696,126.891323755122,식료품점
곡성.오산상회,서울특별시 영등포구 문래로30길 27,문래동,37.5161286302644,126.900706190944,청과물소매
남양유업,서울특별시 구로구 개봉로15길 36,개봉2동,37.4899504245371,126.85394725548,식료품점
서연식품,서울특별시 중랑구 망우로71길 64,망우본동,37.603225695564,127.102327382416,식료품점
농부의아들,서울특별시 강남구 남부순환로 2915,대치1동,37.4929320113089,127.058867209671,청과물소매
예풍축산,서울특별시 도봉구 방학로10길 69,방학2동,37.6649902472934,127.03478925176,육류소매
한살림서울생협자양동매장,서울특별시 광진구 능동로 50,자양3동,37.5356695214728,127.069158822263,유기농식품판매
생생과일야채,서울특별시 강남구 헌릉로571길 13,세곡동,37.4664826456186,127.101274474461,청과물소매
대성청과,서울특별시 관악구 미성3길 1,미성동,37.4744198953918,126.916387776162,청과물소매
광우산지수산,서울특별시 노원구 동일로237마길 11,상계1동,37.6739218480711,127.051745493297,수산물소매
영희네,서울특별시 노원구 중계로 100,중계본동,37.6447687160558,127.083062631247,식료품점
명동김치,서울특별시 강북구 덕릉로 189,번1동,37.6359848977967,127.034654727439,식료품점
선우축산물센타,서울특별시 양천구 지양로 85,신월7동,37.5226297532806,126.832643276317,육류소매
순창문옥례식품할머니고추장,서울특별시 서초구 강남대로6길 23,양재2동,37.4672542153721,127.042345265807,식료품점
고모집,서울특별시 은평구 진흥로13길 9,대조동,37.609262520785,126.925465886486,수산물소매
용남농수산,서울특별시 성동구 동호로 104,금호4가동,37.5481044290676,127.015871583436,식료품점
케이엠농산,서울특별시 동대문구 약령시로17길 60,청량리동,37.58576369827,127.042731256913,청과물소매
오양글로벌,서울특별시 동작구 등용로14길 20,대방동,37.5124204483368,126.932590711585,수산물소매
평화축산,서울특별시 중랑구 동일로139길 43,중화2동,37.6031533288805,127.076597332196,육류소매
고향축산물,서울특별시 송파구 성내천로30길 17-7,마천2동,37.4984217856632,127.150732436671,육류소매
무림상회,서울특별시 영등포구 영신로 119,문래동,37.5182945221047,126.901070344464,식료품점
윤호종합식품,서울특별시 금천구 한내로 69-54,독산1동,37.4602052120784,126.885802319038,식료품점
서울남부두레생협,서울특별시 관악구 난우길 21,미성동,37.4749140663668,126.918200857167,유기농식품판매
신선청과,서울특별시 노원구 우이천로 66,월계2동,37.6291883460344,127.045392033996,청과물소매
서울농산,서울특별시 은평구 은평로16길 10,응암1동,37.6004991727297,126.929838697388,청과물소매
행복중심생협,서울특별시 관악구 남부순환로234길 6,낙성대동,37.4791397575546,126.957259898684,유기농식품판매
행복중심생협,서울특별시 마포구 마포대로 195,아현동,37.5523504647707,126.954271487756,유기농식품판매
북광장야채,서울특별시 구로구 경인로40길 41,개봉1동,37.4950182920122,126.859015253747,청과물소매
한일45호,서울특별시 금천구 범안로 1216,독산1동,37.4661045130704,126.897053020902,육류소매
청용상회,서울특별시 영등포구 영신로 145,당산1동,37.5208605641591,126.90086302013,청과물소매
동원쌀집,서울특별시 송파구 마천로45길 24-10,마천2동,37.4976769712547,127.15115931668,곡물소매
유창2호,서울특별시 금천구 범안로 1209,독산1동,37.4668179719467,126.896262531894,육류소매
서울상사,서울특별시 서초구 반포대로 222,반포4동,37.5023822369311,127.005840711554,식료품점
싸다구과일야채,서울특별시 관악구 봉천로 223,보라매동,37.4900730047015,126.926463253473,청과물소매
사거리야채과일,서울특별시 마포구 성미산로 78,성산1동,37.5603007167274,126.916639214378,청과물소매
성심정육도매센터,서울특별시 금천구 범안로 1209,독산1동,37.4668179719467,126.896262531894,육류소매
이천,서울특별시 광진구 광나루로37길 8,구의2동,37.5453019511433,127.087654640128,식료품점
농협홍삼유통공사,서울특별시 광진구 능동로 68,자양3동,37.5368271241519,127.069698876367,청과물소매
데캉,서울특별시 성북구 안암로 41-1,안암동,37.5809188791139,127.026546490589,식료품점
천훈농산,서울특별시 송파구 양재대로 932,가락1동,37.4945258840774,127.108696384278,청과물소매
과일천국,서울특별시 노원구 동일로180길 21,공릉1동,37.6224898058966,127.075463280497,청과물소매
오픈게이츠,서울특별시 성동구 왕십리로 222,사근동,37.554492639039,127.046594659704,식료품점
건국우유정릉보급소,서울특별시 성북구 정릉로26길 51,정릉2동,37.6030056233091,127.012713879332,식료품점
세진농산,서울특별시 강동구 상일로 74,강일동,37.5534757226132,127.173479269267,청과물소매
빠담빠담,서울특별시 중랑구 신내역로3길 40-11,신내1동,37.6180045167452,127.104924966538,식료품점
현진축산,서울특별시 영등포구 신풍로 87,신길6동,37.5005095572158,126.915875128284,육류소매
봉축산,서울특별시 성동구 마장로39가길 15,마장동,37.5665850345654,127.042184368198,육류소매
한살림생협홍제매장,서울특별시 서대문구 통일로 348,홍제2동,37.5812519096854,126.952814437477,유기농식품판매
쌍문종합식품,서울특별시 도봉구 도봉로131길 90,쌍문2동,37.6565436605377,127.033209947364,식료품점
천지식품,서울특별시 관악구 조원로16길 27,조원동,37.4831322466973,126.911399979925,식료품점
금천한우물생협자연드림시흥점,서울특별시 금천구 금하로28길 4,시흥5동,37.4498545613674,126.912176268154,유기농식품판매
톡에프앤비,서울특별시 광진구 광나루로 358,화양동,37.5477744513342,127.069642056348,식료품점
이레에프앤비코리아,서울특별시 강남구 언주로147길 29,논현2동,37.5193222847035,127.031906210694,식료품점
미림식품,서울특별시 도봉구 노해로 216,쌍문3동,37.6508310688696,127.032105438529,식료품점
정호유통박미시장시흥,서울특별시 금천구 시흥대로18길 16,시흥3동,37.4402598894781,126.904540461357,식료품점
한국유통,서울특별시 중랑구 용마공원로 20-5,망우3동,37.5936555360058,127.101004230432,식료품점
한살림생협,서울특별시 강남구 개포로 265,개포4동,37.4808109723981,127.053004090127,유기농식품판매
대보식품,서울특별시 성동구 마장로37길 53,마장동,37.570192431862,127.041470281638,식료품점
장안식품,서울특별시 동대문구 답십리로64길 67,장안1동,37.5697217954064,127.065939122499,식료품점
대성축산,서울특별시 강남구 양재대로55길 6,일원1동,37.4913156483816,127.088300389533,육류소매
믿음청과,서울특별시 양천구 월정로29길 26,신월1동,37.532755547504,126.833367978552,청과물소매
행복중심서울동북생협공릉매장,서울특별시 노원구 공릉로34길 23,공릉2동,37.6229692468634,127.080317151557,유기농식품판매
생선,서울특별시 성북구 장위로 124,장위2동,37.6132994750406,127.050533637612,수산물소매
탑토스,서울특별시 중랑구 용마산로120길 35,망우본동,37.6016330592648,127.102618319442,수산물소매
은정야채,서울특별시 강남구 남부순환로359길 21,도곡1동,37.4862156797645,127.036087680266,청과물소매
골드축산,서울특별시 중구 동호로7길 13,약수동,37.5532188945137,127.011141480416,육류소매
철원오대쌀직판장,서울특별시 강북구 덕릉로 60,수유1동,37.6342901303233,127.020344326607,곡물소매
그로존,서울특별시 강남구 테헤란로 406,대치4동,37.5044121531044,127.049946352687,청과물소매
조은나래농산물,서울특별시 구로구 신도림로11가길 36,신도림동,37.5072287309928,126.87701673126,청과물소매
그린푸드,서울특별시 중구 을지로 30,소공동,37.5653337940277,126.980984894727,식료품점
백제축산,서울특별시 송파구 가락로 261,방이2동,37.5114314654844,127.118528578828,육류소매
오뚜기건어물,서울특별시 송파구 올림픽로35길 104,잠실6동,37.5198103241711,127.099289046588,수산물소매
삼촌네과일,서울특별시 동대문구 전농로23길 44,전농1동,37.5793376334174,127.053704901654,청과물소매
홍성축산,서울특별시 송파구 성내천로23가길 14-11,마천2동,37.5027767596114,127.144881033319,육류소매
덕수농산,서울특별시 송파구 양재대로 932,가락1동,37.4945258840774,127.108696384278,청과물소매
현대정육점,서울특별시 용산구 독서당로 29,한남동,37.5310754723283,127.007360774561,육류소매
로타리식품,서울특별시 영등포구 선유로 34,문래동,37.5169282753906,126.888907350608,식료품점
시가모아,서울특별시 양천구 오목로 102-1,신월2동,37.5234200408365,126.84889895696,식료품점
자연드림양천생협신정점,서울특별시 양천구 목동동로8길 9,신정2동,37.517918278878,126.87073668636,식료품점
마마된장,서울특별시 마포구 월드컵북로54길 25,상암동,37.582082864363,126.888970006821,식료품점
하경축산,서울특별시 성동구 마장로35다길 12,마장동,37.5693106931704,127.040519376335,육류소매
포춘푸드마켓,서울특별시 중구 마른내로 153,광희동,37.5648808722952,127.00499940182,식료품점
부부전복,서울특별시 동작구 노들로 674,노량진2동,37.5148116028673,126.937963659637,식료품점
시장닭집,서울특별시 성북구 장위로38길 33,장위2동,37.6118890867906,127.051061262649,육류소매
하나로축산,서울특별시 노원구 석계로3길 38,월계1동,37.6164794947087,127.062851202992,육류소매
삼천포쥐포,서울특별시 구로구 남부순환로95길 88,개봉2동,37.4953169981278,126.851716595167,수산물소매
타로,서울특별시 광진구 아차산로21길 54,화양동,37.5442420188253,127.066177906511,식료품점
순수식탁,서울특별시 은평구 연서로 124-1,역촌동,37.6098690501309,126.916905955638,식료품점
대양냉동냉장,서울특별시 도봉구 방학로10길 28,방학2동,37.6634996264474,127.033210410813,수산물소매
한살림생협가락매장,서울특별시 송파구 오금로46길 68,가락2동,37.4926658816602,127.131165950334,유기농식품판매
파란세상,서울특별시 은평구 진관3로 77,진관동,37.6446846975568,126.920831180088,청과물소매
